Word,Count
23.4.2011,1
getPureRegularExpression(replaceString);,1
not:,1
\"\this"\\,1
\(*.jpg,\,1
Bug:,1
convince,1
clipboard.getData(),1
+),1
FM-UI),1
\formerly,\,1
18.10.2011,1
right!,1
https://sourceforge.net/tracker2/?func=detail&atid=307118&aid=1789765&group_id=7118,1
allIconNames.size();,1
1.3,1
grouping,1
(boolean),1
Putting,1
20:02:39,1
apparently,1
ENC,1
mapContent);,1
NodeGeneralAction,1
potentially,1
plugins.map.MapNodePositionHolder.MapNodePositionListener#registerMapNode,1
>>what<<,1
getUniqueID,1
System.out.println(fl[i]);,1
knows,1
\ArrowLinkAdapter.java,v\,1
Newlines,1
LayoutManager,1
EditServer,1
CloudAdapter,1
screen:,1
HookFactory.java,1
\startup"\,\,1
delayed_selection_enabled,1
freemind.modes.ModeController#getSelecteds(),1
advantage,1
JMapViewer,1
viewed,1
\value},\,1
Title,1
allIconNames,1
08:25:01,1
getInnerBounds();,1
setName(String),1
on/off,1
HAVE,1
classloaders,1
eliminate,1
15.12.2004,1
link;,1
arbitriary,1
contributor,1
freemind.view.mindmapview.NodeViewLayout#layoutNodeFoldingComponent(freemind.view.mindmapview.NodeFoldingListenerView),1
$Log:,1
wheel,1
https://sourceforge.net/tracker/?func=detail&atid=107118&aid=1675829&group_id=7118,1
+content);,1
(compare,1
noteText);,1
Koh:Panther,1
freemind.modes.FreeMindFileDialog#setSelectedFile(java.io.File),1
dragSource,1
iterate,1
\"\amp"\&nbsp;=&gt;&nbsp;"\&amp;"\\,1
\1.4,\,1
\/,\,1
Book,1
Tools.printStackTrace();,1
NT,1
\"\Arial"\\,1
org.openstreetmap.gui.jmapviewer.JMapViewer#initializeZoomSlider(),1
freemind.extensions.HookRegistration#register(),1
11.11.2005,1
\found"\\,1
org.openstreetmap.gui.jmapviewer.JMapViewer#paintComponent(java.awt.Graphics,1
iterator.hasNext();),1
\(mascha2),\,1
Compute,1
tile:,1
alone,1
BorderLayout.CENTER);,1
isPermanent,1
\1999,\,1
\newMindMapController.setNodeText(newNode,\,1
(getLink(),1
doubling,1
strings),1
21.09.2004,1
\2000,\,1
Cannot,1
searched:,1
allIconNames.get(i)).equals(v)),1
addIconAction,1
menus:,1
Cubic,1
\"\'\,1
\-0500\"\\,1
StyleConstants,1
\"\siblings"\\,1
ApplyPatternAction,1
chooses,1
03:10:36,1
\1000,\,1
freemind.modes.attributes.AttributeTableModel#addRow(freemind.modes,1
\node.addProperty("\folded"\,"\true"\);\,1
pLogger,1
rect.height);,1
fixes..,1
freemind.modes.ModeController#firePreSaveEvent(freemind.modes.MindMapNode,1
\Node"\\,1
Information,1
\"\invokeHooksRecursively"\\,1
Notify,1
freemind.modes.ModeController#centerNode(freemind.modes.MindMapNode),1
\java.awt.Graphics,\,1
FilterWriter,1
XmlExporter.java,1
\exception,\,1
iterator.next();,1
<Point>,1
(int)(1,1
\NON-INFRINGEMENT,\,1
ended,1
newLabel),1
java.awt.event.KeyEvent,1
(IndexPair),1
\NodeMouseMotionListener.java,v\,1
Containing,1
\logger.info("\Note\,1
firePropertyChangeEvent();,1
triggering,1
1.11.18.1.4.5,1
dirty:,1
%25A4rfarbe%2520helligkeit%26hl%3Dde%26lr%3D%26ie%3DUTF-8%26sa%3DN%26as_qdr,1
actionPerformed,1
(So,1
\transfers,\,1
https://sourceforge.net/forum/message.php?msg_id=5923410,1
\styleSheet.removeStyle("\p"\);\,1
if(!ext.equals(freemind.main.FreeMindCommon.FREEMIND_FILE_EXTENSION_WITHOUT_DOT)),1
22:45:36,1
komplette,1
plugin_registration/isBaseClass,1
getModel(),1
sw,1
haven't,1
Berning</a>,1
freemind.modes.ModeController#shutdownController(),1
freemind.modes.MindIcon.factory(String),1
node.addIcon(icon);,1
V,1
&aid=1752516&group_id=7118,1
alpha,1
offline,1
mClassMap.keySet()),1
Cursor,1
\"\."\,\,1
deletion,1
baseString,1
addReference(MindMapLink,1
Emmanuel,1
\FreeMindApplet.java,v\,1
superfluous,1
optimized,1
U,1
0.8.0RC3,1
18.11.2003:,1
What's,1
\NoSuchMethodError("\addAction\,1
PROFIT,1
JOptionPane,1
act,1
-v,1
\MindIcon.factory("\ksmiletris"\).getIcon(controller.getFrame()).getImage();\,1
deltaHeight,1
eats,1
translateble,1
<code>trueValue</code>,1
\"\<!DOCTYPE\,1
keypad,1
convex,1
freemind.modes.MindMapNode#removeHook(freemind.modes.NodeHook),1
null)),1
caller.),1
http://sourceforge.net/tracker/?func=detail&aid=3035387&group_id=7118&atid=107118,1
worked,1
\limit,\,1
\party,\,1
Bugs,1
update:,1
MouseEvent#BUTTON2},1
Utility,1
end);,1
&xa;,1
<code>KeyEvent</code>,1
JLabel(,1
Links,1
editable,1
MindMapController.java,1
getView().getSelected().getModel();,1
2008/06/08,1
FreemindPropertyListener(),1
mapModules,1
2007/12/16,1
Say,1
21:56:57,1
\(saved),\,1
http://otile1.mqcdn.com/tiles/1.0.0/osm/14/8800/5374.png,1
7.8.2004:,1
*/);,1
memory:,1
\mindMapMapModel.setNodeColor(selectedNodeModel,targetNode.getColor());\,1
\(0,0),\,1
Inter-process,1
overwrote,1
server',1
\"\quot"\&nbsp;=&gt;&nbsp;"\\"\"\,\,1
asked,1
#countChildren(),1
tha,1
met:,1
BingAerialTileSource(),1
freemind.controller.filter.util.SortedListModel#getIndexOf(java.lang,1
do..,1
(byte[]),1
CharBuffer,1
pIsTag,1
conform,1
garbage,1
FM$1FM,1
removal,1
freemind.modes.MindMapNode#getHooks(),1
\Mac,\,1
mouseReleased(MouseEvent,1
if(mNodeLinkVector.size(),1
\"\;"\\,1
javax.swing.ListModel#getElementAt(int),1
\automatically,\,1
freemind.controller.actions.AbstractXmlAction#xmlActionPerformed(java,1
unmarshall:,1
Brown,1
client.close();,1
as;,1
y);,1
normalFontSize,1
filemenu.setMnemonic(KeyEvent.VK_F);,1
token,1
SCROLL,1
chat.sendPrivateMessage(new,1
syntax:,1
classPathFile,1
User,1
Three,1
gb2.fill,1
\windows,\,1
comboBox.addPopupMenuListener(this);,1
\NodeHookAdapter.java,v\,1
smarter,1
\attribution=\"\Data\,1
NODE,1
January,1
\HtmlTools.java,v\,1
<li>getIntAttribute(name),1
\FreeMindSecurityManager.java,v\,1
siblings:,1
\StdFormatter.java,v\,1
22.01.2007,1
frame.getFreemindBaseDir(),1
3),1
freemind.view.mindmapview.EditNodeBase.Dialog#isChanged(),1
\defaultPreferences,\,1
neighbours,1
countChildren}.</DD>,1
\MindMapPopupMenu.java,v\,1
\HtmlConversionTests.java,v\,1
NodeLinkStruct*/,1
(map.toString()),1
carry,1
Registeres,1
NodeTextListener,1
singleNodeOperation,1
19:25:07,1
mCloneNodes},1
foldOthers(parent);,1
\XMLElement,\,1
siblings,1
mapAdapter,1
mTextField.addPropertyChangeListener(new,1
controller.getProperty(,1
screens,1
Fifth,1
EditAction(this);,1
pretty-printed,1
Feb,1
Seems,1
columnes,1
http://stackoverflow.com/questions/1876507/java-runtime-exec-on-windows-fails-with-unicode-in-arguments,1
hr,1
\https://sourceforge.net/tracker/?func=detail&aid=3276562&group_id=7118&atid=307118,\,1
i.next();,1
#D2D2D2,1
plugin.xml,1
Linux/Mac,1
@fallthrough,1
\NodeKeyListener.java,v\,1
Compressed,1
upper,1
\IllegalArgumentException("\HERE"\);\,1
\panel.getLayout(),\,1
(((NodeAdapter)getModel()).isFolded()),1
viewers:,1
NO_LINE</code>,1
drill,1
\'"\+action.getValue(Action.NAME)+"\'"\);\,1
mit,1
totally,1
viewPosition.y,1
\MindMapNodesSelection("\Ahoj"\,"\Ahoj"\,"\Ahoj"\,\,1
\("\map's\,1
shutdownHook,1
20:55:31,1
O,1
\gridx,\,1
\handling,\,1
Frame,1
\disk,\,1
\suspected,\,1
setLabel(String,1
if(((String),1
05.09.2012,1
sufficient,1
bounds:,1
java.lang.Comparable#compareTo(java.lang.Object),1
Thread,1
40ID-77081.news.dfncis.de&rnum=1&prev=/groups%3Fq%3Djava%2520komplement%25,1
String(output2);,1
Doubled,1
#getMinimum,1
\plugins.map.MapMarkerBase#paintCenter(java.awt.Graphics,\,1
\dragAcceptable,\,1
\proposed,\,1
\"\vbs"\\,1
\"\true"\);\,1
canClose(),1
\logger.info("\onSelectHook\,1
long-running,1
harm,1
indirection,1
printNodeId(cloneNode));,1
aims,1
19:47:57,1
identified,1
Sweet,1
<insert>,1
\Color(0xd0,0xd0,0xd0));\,1
20:53:30,1
2007/10/25,1
(standardSelectColor),1
13:23:54,1
Target,1
\"\file_description"\\,1
1000,1
*not*,1
locations:,1
isSaved,1
e.isActionKey(),1
thumb,1
deregisterFilter();,1
startable,1
sequel,1
&lt;title&gt;The,1
userObject,1
Describes,1
javax.swing.table.AbstractTableModel#getColumnName(int),1
72(dpi),1
true=,1
\programs,\,1
Decompress,1
click),1
10.2.08:,1
26.09.2013,1
distances,1
http://www.loc.gov/standards/iso639-2/php/English_list.php,1
freemind.modes.NodeHook#onSelectHook(),1
java.util.Vector#removeElementAt(int),1
e.getSource();,1
XMLElement.java,1
obj,1
JTable),1
InputPane,1
Pass,1
\http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=7075600,\,1
\coords="\"\\,1
shifted,1
freemind.modes.NodeHook#getName(),1
(<..>),1
CharsetDecoder,1
NOTE:,1
:-,1
\fill,\,1
java.awt.Container#getPreferredSize,1
\props.put(FreeMind.RESOURCES_SELECTED_NODE_COLOR,\,1
attribute);,1
Delegate,1
\(font.getProperty("\underline"\)!=null\,1
Chris,1
finally{,1
Color(0xFFFFFF,1
movementMouseButton,1
filetype,1
Macinthosh,1
form),1
&lt;!--,1
20:16:29,1
Error,1
code*/,1
marshall:,1
transferable,1
\NodeNoteRegistration.java,v\,1
referenced,1
saveHidden,1
({,1
\links),\,1
postfixed,1
launching,1
pPositionHolder,1
JPEGImageEncoder,1
currentIcon,1
\Namely,\,1
ever,1
\popupMenu.show(e.getComponent(),\,1
pMeterPerPixel,1
\writeFoldingButtons("\note_"\+Math.random());\,1
freemind.main.Resources.getInstance().getLogger(ExportBranchAction.class.getName());,1
S+SPACE,1
Serialization,1
\textArea,\,1
brings,1
Inner,1
02.09.2006,1
freemind.modes.FreeMindFileDialog#getSelectedFiles(),1
2009/12/09,1
\Controller.java,v\,1
gbc.weightx,1
d,1
ESCAPE,1
\day,\,1
1.21.14.4.4.11,1
.generated.instance.XmlAction),1
freemind.modes.mindmapmode.actions.xml.PrintActionHandler(,1
HOWEVER,1
splitPane.getMaximumDividerLocation();,1
.getUserObject(),1
family,1
\Sharing"\\,1
(backBrighter.equals,1
Submitted,1
<li><code>ch,1
pattern;,1
freemind.view.mindmapview.EditNodeBase.Dialog#cancel(),1
fallback:,1
pages,1
orderString,1
\Tools.colorToXml(UIManager.getColor("\text"\)));\,1
setBorder(),1
*the*,1
moveToRoot();,1
dividers,1
quicker,1
OUT,1
\System.out.println("\Got\,1
\TranslatedString.create("\filter_contains"\),\,1
\.append(pTranslator.getText(getLabel()),\,1
url.toString,1
Current,1
derive,1
21:44:33,1
chain:,1
statuses,1
04.02.2007,1
arg0);,1
too!),1
\connections,\,1
\Integer(getFrame().getProperty("\el__default_window_height"\)).intValue();\,1
execute,1
DragSource.getDefaultDragSource();,1
Redundancy,1
\northToolbarPanel.add(newToolBar,\,1
KeyEventTranslator.java,1
keys[i];,1
nicht,1
Encodes/decodes,1
Edges,1
\manually,\,1
\jContentPane.add(getJOKButton(),\,1
\spinner.setSize(spinner.getWidth(),\,1
\completed,\,1
copying,1
Left,1
pDoAction,1
above:,1
100ms,1
once:,1
InputEvent,1
\MenuBar.java,v\,1
mEnd);,1
Spangenberg,1
Clipboard,1
destinationNodes,1
newLabel;,1
getModel().getBackgroundColor();,1
(Nodes,1
ourselves,1
java.awt.event.FocusListener#focusLost(java.awt.event.FocusEvent),1
\HtmlTools#unicodeToHTMLUnicodeEntity(String,\,1
answers,1
ApplyPatternActions,1
<li>http://sourceforge.net/tracker/index.php?func=detail&aid=1980423&,1
pwidth;,1
\examined,\,1
MapModule.getDisplayName(),1
\side,\,1
javax.swing.Action#setEnabled(boolean),1
locate,1
\coords="\699,143,835,168"\\,1
\conversion,\,1
(mEndOld,1
\props.put(FreeMind.RESOURCES_BACKGROUND_COLOR,\,1
Translates,1
flavour,1
System.out.println(mBindingXml.toString());,1
printResourceTable();,1
22:02:02,1
pDy,1
getMindMapLayout().resizeMap(rec.x);,1
1</code>,1
\RemoveArrowLinkAction.java,v\,1
\pieces,\,1
prop:,1
0-31,1
\getHtmlEditorPanel().setCurrentDocumentContent("\Note"\,\,1
2009/06/24,1
(do,1
\"\+urlString);\,1
!Tools.isAbsolutePath(relative),1
MENU_BAR_PREFIX,1
150;,1
HtmlTools#unescapeHTMLUnicodeEntity(String)},1
pGetEventIfChangedAfterThisTimeInMillies,1
\width=\"\100\"\><tr><td>"\+getPatternAt(index).getName()+"\</td><td\,1
\fontElement.addProperty("\underline"\,"\true"\);\,1
isBold(),1
16.05.2004,1
y0,1
chinese,1
Tools.BooleanHolder,1
destinationPoint,1
\ManagePatterns.java,v\,1
\fontElement.addProperty("\italic"\,"\true"\);\,1
pNewPlace,1
95,1
CSS,1
//////////////,1
\#"\\,1
\textreader,\,1
06.07.2006,1
\System.out.println("\voila,\,1
freemind.modes.ModeController.NodeSelectionListener#onSaveNode(freemind,1
dropAcceptable,1
enumerator.nextElement();<BR>,1
Scanning,1
10.05.2005,1
monthYearLabel;,1
size:,1
java),1
Sekhon,1
\"\new\,1
method;,1
freemind.common.ComboProperty#setValue(java.lang.String),1
freemind.modes.ModeController#getNodeFromID(java.lang.String),1
USED:,1
not?,1
font.getSize()!=0,1
\creation,\,1
assignment,1
11:00:18,1
NO_LINE,1
\vector,\,1
typical,1
\controller.getFrame().getFreeMindMenuBar().getMenu(0).getItem(7).setText("\Stop\,1
getReferenceText();,1
endy,1
2.0,1
absolute:,1
\controller.getText("\edge_style"\)\,1
freemind.modes.ModeController#load(java.net.URL),1
INTERNAL,1
pPointPosition,1
\+y1+"\."\);\,1
action);,1
check;,1
complies,1
(folded),1
(backgroundColor,1
MindMapNode},1
module:,1
true:,1
getFrame().setWaitingCursor(true);,1
turkish,1
\(thin),\,1
dropActionContent),1
freemind.modes.ModeController#extendSelection(java.awt.event.MouseEvent),1
replacing,1
node:*/,1
19:15:23,1
&#xxx,1
#setName(java.lang.String),1
round,1
t.getTransferDataFlavors();,1
Long,1
corrects,1
present.*/,1
\logger.info("\Layouting\,1
setUnderlined(true);,1
\userObject).setAttribute(name,\,1
Adapter,1
IconInformation,1
rectangle:,1
feature),1
03/01/23,1
whats,1
\Remember,\,1
\"\RemoveUIs"\,\,1
<i>shortcut</i>,1
\"\<html>..."\\,1
19:17:41,1
PUNITIVE,1
\"\.jpg"\\,1
javax.swing.table.TableModel#getColumnClass(int),1
y0+height,1
rejecting,1
\<code>getDoubleAttribute("\attr"\,\,1
decrease,1
lamentablemente,1
\((MindMapMapModel)getModel()).applyPattern(selected,\,1
sorting;,1
dragAction);,1
caused,1
(cp1,1
Synchronize,1
AREA:,1
\parameters,\,1
disk:,1
initalizations,1
\confirms"\\,1
freemind.controller.filter.Filter#areHiddenShown(),1
